Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
rast-v-united-statespugh-v-united-statesmcnair-v-united-states-opposition.pdf,1,6383,96.65,46.74,6.4,31.65,10.6,22.29,56.63,33.78,5.11,1.3,0.55,0.06,0,0.45,0.23,3.81,7.35,12.67,3.92,1.43,3.85,0.97,6.75,2.08,1.16,0.45,13.33,1.57,2.38,1.35,1,0.14,0.44,0.2,3.07,0.19,0.03,0.03,0.61,8.37,1.66,1.8,0.53,2.13,1.17,2.43,0.28,0.22,0.03,0.02,0.14,0.02,0.03,0,0.09,4.76,0.13,0.66,3.59,0.42,0.41,3.45,2.32,0.23,8.21,0.78,5.51,2.15,3.74,0.2,1.35,1.74,0,0,1.02,0,0.86,0.03,0.02,0,49.24,26.98,7.21,0.08,0.44,0,0,4.15,2.62,1.49,4.48,1.8
rasul-v-bush-al-odah-v-united-states-brief-merits.txt,1,17236,98.02,49.23,10.67,19.69,14.85,28.75,61.87,39.41,4.99,1.3,0.42,0.2,0.05,0.2,0.43,3.69,9.02,15.47,4.67,1.68,4.08,1.19,7.15,2.7,1.61,0.7,6.84,1.18,3.66,1.61,2.02,0.22,1.32,0.18,3.35,0.03,0.04,0.01,0.2,7.55,1.57,1.51,0.78,1.35,1.02,2.18,1.1,0.91,0.06,0.1,0.6,0.08,0.44,0.02,0.08,8.09,0.57,0.93,5.91,0.32,0.72,2.14,4.28,0.28,10.35,0.66,7.97,1.65,3.19,0.42,0.5,0.38,0.09,0.38,0.57,0.01,0.4,0.06,0.09,0,27.76,10.5,6.34,0.03,0.66,0,0,1.5,2.46,0.99,3.49,1.8
ratliff-white-v-united-states-opposition.txt,1,6521,97.11,44.76,9.06,22.91,15.87,25.7,61.29,40.13,5.84,1.63,0.41,0.03,0,1.06,0.12,4.22,10.06,13.57,4.77,2.09,4.19,1.1,8.13,2.44,1.61,1.06,6.99,0.92,2.33,0.98,1.17,0.15,0.51,0.15,3.47,0.06,0.08,0.9,0.21,10.17,2.51,1.96,0.78,1.44,1.86,3.28,0.58,0.51,0.08,0,0.28,0.05,0.14,0,0.11,2.81,0.37,0.29,1.56,0.38,0.38,3.45,3.45,0.6,8.6,0.89,5.78,1.96,3.48,0.12,0.69,1.95,0,0.06,0.6,0.02,0.55,0.02,0.03,0,22.19,7.19,6.36,0.03,0.46,0,0,1.24,1.75,1.07,3.14,0.94
rattigan-v-lynch.pdf,1,5331,96.02,43.06,9.13,71.86,10.73,30.71,62.15,35.79,5.89,1.44,0.53,0.02,0,0.69,0.21,4.45,7.92,12.49,5.01,1.8,2.79,1.31,8.05,2.48,0.94,1.05,6.57,0.77,4.8,3.6,1.14,0.47,0.23,0.17,2.57,0.02,0.02,0.04,0.69,12.64,5.01,2.18,1.28,1.89,1.11,2.48,0.71,0.64,0.02,0.04,0.43,0.11,0.17,0.06,0.11,8.74,0.23,1.63,3.98,0.36,2.98,2.57,3.38,0.56,6.96,0.56,4.78,1.24,4.54,0.36,0.9,0.17,0.04,0.06,1.41,0.02,1.28,0.06,0.02,0,50.55,33.46,4.63,0.09,0.17,0,0,3.92,2.79,1.74,2.98,0.75
rausch-v-united-states-opposition.pdf,1,4440,95.68,46.76,5.24,8.36,11.38,24.28,58.06,35.88,6.15,2.09,0.63,0.05,0.02,1.35,0.05,4.05,8.02,12.18,4.57,1.85,3.13,1.42,8.04,2.88,1.1,0.92,10.18,0.63,3.58,1.01,2.48,0.09,1.1,0.41,3.85,0,0,0,1.37,7.77,1.58,1.17,1.06,1.4,0.99,2.64,1.44,0.61,0.79,0,0.79,0.05,0.27,0.23,0.25,5.07,0.14,0.97,3.67,0.23,1.06,3.2,2.75,0.23,8.83,0.41,5.77,2.73,2.73,0.25,0.65,0.07,0,0.05,1.08,0.05,0.97,0.02,0.07,0,48.67,30,5.41,0.11,0.2,0,0,3.85,1.62,1.22,5.54,0.72
ravens-hollow-ltd-et-al-petitioners-v-united-states-america.txt,1,3023,96.15,46.69,17.45,62.77,13.87,24.25,65.37,38.8,4.53,1.19,0.53,0.17,0,0.13,0.36,3.34,8.96,13.03,6.22,1.98,3.87,1.55,10.29,3.27,0.99,0.53,9.23,1.06,3.01,2.48,0.53,0.07,0.1,0.07,3.11,0,0.03,0,0.13,9.49,2.98,1.75,1.42,1.36,1.26,2.02,0.69,0.69,0,0,0.4,0.23,0,0.03,0.13,7.87,0.36,1.19,5.72,0.99,0.43,3.54,5.06,0.76,11.41,0.89,6.25,3.08,3.84,0.3,0.3,1.92,0.17,0,0.93,0,0.83,0.07,0,0,27.52,8.9,4.9,0.1,0.79,0,0,1.92,0.66,1.12,7.91,1.22
ray-l-corona-and-rafael-l-corona-petitioners-v-united-states-america.txt,1,2782,98.42,44.43,14.01,17.42,15.9,28.5,59.42,39.25,4.13,1.29,0.14,0,0,0.47,0.68,2.84,11.43,13.7,4.74,1.58,3.88,1.37,8.16,3.92,2.01,0.43,10.42,1.69,3.74,1.58,2.16,0.04,1.08,0.04,2.73,0,0.07,0,0.47,6.9,1.33,1.08,0.54,1.37,0.65,2.62,0.47,0.32,0.07,0,0.22,0,0.07,0,0.14,4.35,0.07,1.08,2.01,0.36,1.08,3.06,3.56,0.47,11.43,1.19,5.9,4.31,1.11,0.5,0.36,0.14,0.04,0,0.43,0,0.36,0,0.07,0,24.44,8.23,5.75,0.07,0.68,0,0,1.8,0.86,0.86,4.74,1.44
ray-l-corona-petitioner-v-united-states-america.txt,1,4257,97.45,54.49,6.9,30.11,12.94,25.49,58.49,37.14,5.71,1.39,0.14,0.02,0,1.06,0.16,4.32,9.82,12.61,4.3,1.48,3.55,0.92,8.43,2.18,1.15,0.85,9.42,0.94,2.98,1.62,1.36,0.16,0.85,0.07,3.99,0.28,0,0.02,1.27,7.35,2.49,1.17,0.61,0.75,1.15,1.83,0.99,0.92,0.07,0,0.31,0,0.26,0,0.05,3.1,0.42,0.7,1.55,0.26,0.47,4.44,2.75,0.26,9.3,1.6,5.26,2.4,2.3,1.06,0.68,2.35,0,0,0.59,0,0.54,0.02,0,0,25.42,8.81,6.08,0.02,0.59,0,0,1.34,1.13,1.39,4.28,1.79
ray-lewis-petitioner-v-united-states-america.txt,1,10869,98.18,38.58,10.99,1,15.24,26.1,62.98,39.41,4.49,1.02,0.27,0.06,0,0.44,0.25,3.47,10.82,13.87,4.55,1.7,3.8,1.66,7.21,4.66,2.02,0.97,9.36,2.21,5.95,0.79,5.15,0.07,3.67,0.12,2.51,0.04,0.01,0.06,0.46,8.66,1.8,1.09,0.86,1.96,1.05,3.51,0.68,0.52,0.06,0.06,0.23,0.09,0.06,0,0.07,4.75,0.32,0.82,2.92,0.26,0.64,1.91,4.07,0.54,9.36,0.67,5.8,2.21,1.5,0.09,0.07,0.13,0.06,0.01,0.27,0.04,0.18,0.04,0,0,63.37,11.32,6.83,0.18,0.4,0,0,31.24,2.79,1.27,4.39,4.96
rayborn-v-united-states-opposition.txt,1,3988,97.45,43.72,15.04,25.77,13.08,26.33,65.62,39.49,6.75,2.11,1.3,0.03,0,0.63,0.15,4.64,8.93,14.84,4.14,1.33,4.14,0.95,7.35,2.21,1.2,0.6,7.6,1.45,2.28,1.08,1.08,0.13,0.53,0.15,3.06,0.05,0.05,0,0.68,8.98,2.73,2.16,0.4,1.48,0.95,2.33,1.68,0.53,0.5,0.65,0.15,0.03,0.03,0,0.13,5.72,2.18,0.63,2.31,0.28,0.4,4.06,2.26,0.1,9.45,0.63,7.45,1.33,3.41,0.78,1.08,1.5,2.36,0,0.8,0.08,0.78,0,0,0,23.7,8.75,5.19,0,0.3,0,0,1.53,2.06,1.73,3.01,1.13
raymond-gibson-petitioner-v-united-states-america.txt,1,3467,97.69,44.73,10.32,1,12.89,26.94,58.75,36.52,4.9,0.78,0.12,0,0,0.61,0.06,4.12,8.74,13.7,4.04,1.5,3.78,1.15,7.3,2.37,1.67,0.87,11.94,2.37,5.13,0.63,4.5,0.98,2.65,0.03,3.35,0,0.06,0,0.61,9.84,2.31,2.16,0.4,1.85,1.18,3.4,0.61,0.52,0,0.09,0.63,0.2,0.49,0.06,0.03,4.38,0.35,0.37,3.03,0.12,1.18,2.77,3.84,0.17,8.6,0.81,5.68,2.08,1.67,0.06,0.17,0.17,0,0.14,0.61,0,0.46,0.09,0.06,0,28.27,9.37,6.75,0.17,0.55,0,0,1.18,2.86,0.95,5.16,1.27
raymond-j-donovan-secretary-labor-et-al-appellants-v-lone-steer-inc.txt,1,6216,98.06,40.98,8.36,28.18,15.7,31.06,65.67,41.2,4.6,0.76,0.35,0.02,0.05,0.18,0.16,3.84,10.88,14.35,4.25,2.65,4.31,1.37,7.14,2.08,1.05,0.43,6.44,1.32,2.08,1.09,0.95,0.05,0.37,0.14,2.56,0,0.08,0,0.18,10.71,2.08,2.75,0.63,2.45,1.13,3.17,1.75,1.35,0.14,0.23,0.35,0.05,0.23,0,0.08,5.84,0.34,1.03,4.17,0.19,0.48,2.03,4.26,0.6,7.92,0.72,5.6,1.45,6.39,0.24,0.03,1.21,0,0.03,0.69,0.02,0.56,0.1,0.02,0,26.79,9.56,6.42,0.06,0.55,0,0,0.88,1.64,1.38,5.18,1.11
raymond-j-donovan-secretary-labor-et-al-applicants-v-international-ladies-garment-workers.txt,1,6290,98.15,47.01,28.01,35.78,16.51,30,72.53,43.48,5.18,1.08,0.14,0.17,0,0.3,0.46,4.1,11.29,15.45,5.2,2.51,4.31,1.16,8.89,3.43,1.8,0.43,4.67,0.97,2.37,1.46,0.89,0.16,0.16,0.29,2.85,0.03,0.1,0.03,0.3,10.72,2.89,2.54,1.14,2.38,0.87,2.43,0.83,0.72,0.02,0.05,1.1,0.38,0.62,0,0.43,6.03,0.49,1.34,3.78,0.49,0.41,3.48,4.55,0.67,13.48,1.59,7.22,4.83,6.23,0.33,1.35,0.33,0.02,0,0.65,0.03,0.51,0.08,0.06,0,18.97,6.76,5.41,0.05,0.37,0,0,0.83,0.92,1.48,2.56,0.6
raymond-j-moskal-sr-petitioner-v-united-states-america.txt,1,7764,96.99,42.29,15.42,27.7,13.5,26.88,60.91,37.45,5.28,0.79,0.09,0.08,0,0.27,0.35,4.5,8.54,13.6,4.74,1.62,4.08,1.06,8.9,3.55,1.93,0.98,9.36,2.42,1.74,0.9,0.79,0.06,0.26,0.13,2.02,0.03,0.04,0.03,0.31,11.59,3.13,3.45,0.95,2.28,0.88,2.9,1.03,0.76,0.13,0.06,0.57,0.04,0.27,0.22,0.04,4.74,0.23,1.13,2.73,0.36,0.64,3.72,4.03,0.19,9.99,0.91,6.41,2.24,3.18,0.19,0.27,0.33,0.03,0.06,0.49,0,0.39,0.01,0.06,0,29.31,9.53,7.74,0.14,0.76,0,0,0.94,3.79,0.57,3.75,2.1
raymond-l-ugalde-petitioner-v-united-states-america.txt,1,4191,97.39,44.31,32.37,8.05,12.4,25.46,67.67,39.01,4.7,1.38,0.17,0.19,0,0.84,0.19,3.32,8.85,14.53,5.63,2.2,2.98,1.55,9.09,4.06,1.98,0.52,6.9,0.91,4.22,1.36,2.86,0.17,0.43,0.33,3.34,0,0,0,0.88,13.51,4.96,2.58,1.36,1.57,1.03,3.25,0.93,0.76,0.12,0.05,0.31,0.02,0.17,0,0.12,6.59,0.19,2.29,3.22,0.48,1,2.79,3.96,0.41,12.07,1.46,5.56,5.01,3.2,0.14,0.69,0.24,0,0.02,0.79,0,0.72,0,0.07,0,26.68,9.95,5.13,0.05,0.38,0,0,0.93,3.29,1.86,3.82,1.26
raymond-r-torres-petitioner-v-secretary-navy-0.txt,1,1428,96.35,43.88,23.86,13.45,13.35,31.23,67.09,41.46,6.79,2.1,0.91,0,0,1.19,0,4.69,9.1,14.78,6.37,1.54,3.15,1.82,8.82,2.31,1.4,0.35,3.64,1.4,3.43,1.26,2.17,0,0.84,0.56,3.92,0,0,0.07,1.12,11.2,4.34,1.82,1.12,2.66,0.84,2.73,0.42,0.35,0.07,0,0.14,0,0.07,0,0.07,4.97,0.21,1.75,2.59,0.49,0.91,4.27,3.01,0.21,11.06,1.96,7.49,1.33,3.36,0,1.26,0.21,0,0,1.19,0,1.19,0,0,0,26.19,7.98,4.06,0,0.63,0,0,1.12,2.38,2.66,6.3,1.05
raymond-rybar-jr-petitioner-v-united-states-america.txt,1,1992,97.51,44.42,7.36,21.9,8,24.55,48.64,29.07,3.71,1.15,0.35,0,0.5,0.3,0,2.56,7.28,10.99,3.61,1.31,2.11,0.9,5.52,1.56,0.8,0.25,14.76,1.56,1.56,0.65,0.9,0.1,0.6,0.1,1.05,0.05,0.1,0.05,0.3,6.07,1.86,1.46,0.5,1.26,0.35,1.71,0.75,0.6,0,0.05,0.15,0.05,0,0,0.1,3.77,0.05,0.35,3.46,0.05,0.05,1.76,2.96,0.35,9.19,1.26,6.07,1.41,3.82,0.05,1.05,0.65,0,0,2.86,0,2.81,0,0.05,0,86.45,19.13,7.48,0.15,0.45,0,0,43.27,2.11,0.9,9.64,3.31
raymond-v-united-states-opposition.txt,1,1109,98.7,50.36,3.49,28.77,9.9,27.05,65.73,40.49,6.4,2.98,0.36,0,0,1.26,1.35,3.43,11.09,14.97,3.88,0.72,3.25,1.35,6.67,2.43,0.9,0.72,7.84,1.08,3.79,1.98,1.8,0,0.09,0.09,3.79,0.09,0,0.09,1.26,7.84,1.62,2.25,0.45,1.53,0.9,1.98,0.63,0.54,0.09,0,0,0,0,0,0,4.42,0.09,1.44,2.25,1.08,0.54,3.97,2.43,0.36,7.84,1.08,5.41,1.62,4.33,0,0.81,5.68,0,0,1.26,0,1.26,0,0,0,27.41,11.9,5.14,0,0,0,0,1.98,1.26,2.71,3.07,1.35
raymond-wagstaff-petitioner-v-united-states-america.txt,1,1501,98.64,48.4,5.49,33.83,10.72,23.38,53.3,35.04,5.26,2.33,0.13,0,0,2.07,0.13,2.93,8.53,14.46,3.26,0.8,2.33,1.07,5.06,1,0.73,0.2,13.32,1.47,3.53,2,1.53,0.2,0.73,0.33,2.93,0,0,0,2.07,4.86,0.87,0.53,0.67,1.07,0.33,2.13,1,1,0,0,0.07,0,0.07,0,0,4.13,0,1.47,2.6,0.13,0.27,2.13,2.53,0.33,10.99,1.47,7.06,1.93,2.53,0.13,1.07,0.6,0,0.27,1,0,1,0,0,0,32.45,12.46,8.66,0,0.4,0,0,1.8,1.2,1.6,5.4,0.93
raymond-williams-petitioner-v-government-virgin-islands.txt,1,953,97.59,42.5,5.57,4.49,9.93,24.34,58.76,41.45,6.19,2.52,0.84,0,0,1.68,0,3.67,10.07,14.9,5.04,1.89,3.04,1.99,7.87,1.05,0.52,0.63,7.14,0.31,3.15,0.52,2.62,0.1,1.05,0.52,3.78,0.52,0.1,0.63,1.57,7.97,2.2,1.26,1.15,1.36,0.1,2.83,0.52,0.52,0,0,0.42,0,0.21,0.21,0,5.35,0.52,1.05,3.46,0.31,1.36,3.15,2.1,0.84,8.39,0.31,6.3,1.78,2.31,0,0.84,0,0,0.42,0.84,0,0.84,0,0,0,24.76,11.02,5.04,0,0.31,0,0,1.78,0.63,3.04,2.52,0.42
raymond-woods-petitioner-v-united-states-america.txt,1,2219,97.81,48.38,15.17,25.05,12.61,28.84,62.55,38.17,4.46,2.25,0.09,0.09,0,1.44,0.63,2.21,8.88,14.56,4.33,1.62,3.92,1.76,7.44,2.84,2.07,0.72,9.28,1.49,3.7,1.8,1.85,0.23,0.86,0.18,4.82,0,0.05,0,1.44,8.25,2.03,1.8,0.45,1.62,0.72,3.42,0.54,0.54,0,0,0.18,0.05,0.09,0.05,0.05,6.04,1.08,0.77,2.97,0.27,1.22,3.38,3.29,0.32,11.18,0.54,7.3,3.24,3.11,0.14,1.58,1.67,0,0,0.68,0.05,0.59,0,0,0,26.99,10,5.5,0.23,0.68,0,0,2.07,1.35,0.54,4.91,1.71
raytheon-v-hernandez-amicus-curiae-merits.txt,1,7350,94.39,50.98,5.48,20.8,13.41,31.73,66.22,38.27,5.86,1.71,0.33,0.07,0.03,1.1,0.19,4.15,7.82,12.69,5.01,2.1,4.79,1.46,8.31,2.86,1.77,1.39,6.14,0.82,2.88,1.25,1.58,0.1,0.65,0.38,5.84,0.01,0,0.33,0.83,11.92,2.91,3.18,0.99,2.35,1.02,3.89,0.71,0.5,0.12,0,3.02,0.14,2.72,0.04,0.72,7.06,0.31,1.1,4.98,0.53,0.71,2.97,4.41,0.46,6.35,0.6,3.8,2.08,6.84,0.8,0.39,0.19,0,0,0.78,0.01,0.69,0.04,0.04,0,30.24,10.35,5.69,0.15,0.64,0,0,1.33,3.13,1.39,4.83,2.73
re-arpaio-0.pdf,1,5506,98.16,46.22,4.58,28.79,9.73,26.79,57.36,36.12,3.98,0.94,0.64,0,0,0.29,0.02,3.03,10.99,12.15,4.25,2.03,3.67,0.8,6.67,3.6,1.38,0.84,8.1,0.73,4.78,2.47,2.29,0.35,1.31,0.09,2.65,0,0.02,0.05,0.27,6.48,1.42,1.18,1.22,1.09,0.4,2.16,0.91,0.84,0.04,0,0.4,0,0.16,0,0.24,7.07,0.13,1.38,5.25,0.42,0.54,2.11,2.87,0.36,8.15,0.56,5.39,1.82,2.96,0.27,0.47,0.09,0.05,0,1,0,0.8,0.02,0.04,0,67.74,46.1,5.88,0.11,0.35,0,0,4.18,3.41,1.53,5.3,0.89
re-clinton-eldridge-petitioner.txt,1,1700,99,52.59,9.63,13.12,12.14,24.71,61.88,39.59,4.18,1.76,0.06,0.06,0,1.53,0.12,2.41,9.35,17.82,4.53,1.06,2.59,0.71,6.24,1.71,0.53,0.41,9.59,1,3.88,1.47,2.41,0.29,1.59,0.06,3.35,0,0,0,1.53,6.06,0.88,0.88,0.47,1.82,1,2,0.53,0.41,0.12,0,0.47,0,0.06,0.41,0,4.82,0.18,0.59,3.82,0.24,0.18,2.12,3.35,1.29,12.24,1.53,6.47,3.88,2.82,0.12,0.65,0.06,0,0,1.06,0,0.94,0,0.06,0,23.41,10.12,5.41,0.24,0.76,0,0,0.88,0.35,1.12,3.53,1
re-david-bentley-petitioner.txt,1,904,99,51.33,33.68,24.02,13.1,26,67.7,44.8,4.87,1.88,0,0,0,1.88,0,2.99,9.85,20.8,4.54,1.88,3.1,1.22,7.85,1.11,0.88,0.66,4.98,0.44,2.99,1.44,1.55,0,0.66,0.22,4.09,0,0,0,1.88,6.86,0.88,1.88,1,1.55,0.44,2.54,0.44,0.44,0,0,0.55,0,0,0,0.55,5.42,0.77,1.11,3.21,0.55,0.55,3.32,3.21,0.66,17.92,2.54,9.62,5.64,1.77,0.66,0.66,0.88,0.11,0,1.44,0,1.44,0,0,0,17.48,8.41,4.42,0.11,0.11,0,0,0.11,0,0.88,1.77,1.66
re-elec-privacy-info-ctr-opposition.pdf,1,11284,97.02,44.9,5.89,53.78,11.24,24.98,54.97,32.98,4.09,0.41,0.23,0.02,0,0.05,0.11,3.69,8.34,11.43,3.94,1.57,3.46,1.28,6.02,2.14,1.03,0.58,12.66,1.46,2.69,2.08,0.59,0.15,0.21,0.12,2.97,0.03,0.11,0.02,0.12,8.15,1.71,1.57,0.87,1.85,0.86,2.73,1.53,1.04,0.41,0.05,0.33,0.04,0.12,0.02,0.15,6.25,0.63,1.28,4.16,0.39,0.26,1.34,3.89,0.58,7.86,0.5,4.79,1.86,4.53,0.68,0.23,0.43,0.03,0,1.01,0.04,0.74,0.03,0.06,0,92.82,70.78,6.39,0.14,0.42,0,0,1.38,2.84,0.8,8.39,1.67
re-fields.pdf,1,6002,98.14,42.98,6.02,9.56,10.12,20.34,49.7,32.11,3.78,1.08,0.43,0,0.02,0.65,0,2.7,7.63,13.08,3.15,0.72,3.75,0.98,5.75,2.12,0.72,0.53,16.68,1.6,2.92,0.8,2.12,0.35,1.12,0.13,1.98,0.07,0.07,0.1,0.62,7.03,1.5,1.4,0.63,2.2,0.57,2.32,0.63,0.55,0,0.08,0.75,0.32,0.58,0.02,0,3.65,0.25,0.55,2.32,0.15,0.65,1.68,2.92,0.4,8.71,1.13,6.01,1.62,1.07,0.12,0.23,0.02,0.05,0.33,1.15,0.03,1.03,0.02,0.02,0,104.38,77.67,6.56,0.13,0.58,0,0,3.67,2.15,0.68,12.36,0.57
re-frederick-w-bauer-petitioner.txt,1,1811,98.14,60.68,5.96,32.4,15.48,28.11,64.38,43.51,6.74,3.31,0.17,0.06,0.17,2.76,0.17,3.42,8.61,17.67,4.91,1.38,3.64,1.27,7.73,2.1,1.1,0.83,6.74,0.72,1.82,1.1,0.72,0.11,0.39,0.11,5.58,0,0.06,0,2.76,7.12,2.21,1.16,0.44,1.27,1.05,1.66,1.16,0.66,0.39,0.06,0.11,0,0.06,0,0.06,4.31,0.17,0.44,3.64,0.17,0.17,3.59,3.64,0.33,10.82,1.99,5.25,3.37,2.65,0.11,0.17,1.49,0.06,0,0.22,0,0.11,0,0.11,0,22.03,7.07,5.19,0.17,0.72,0,0,0.83,3.53,0.99,2.32,1.21
re-grand-jury-proceedings-company-x-petitioner-v-united-states-america.txt,1,3819,98.35,42.72,17.85,53.85,14.36,27.97,62.82,38.31,5.03,0.58,0.26,0.08,0,0.16,0.08,4.45,10.6,13.62,3.27,1.47,3.93,1.39,5.79,2.99,1.47,0.76,6.81,0.92,3.59,2.51,1.02,0.03,0.21,0.39,2.67,0,0.03,0,0.16,10.26,2.7,2.67,0.52,1.26,1.39,2.93,0.86,0.84,0.03,0,0.21,0.08,0.05,0.03,0.05,5.89,0.68,1.2,3.64,0.24,0.58,2.67,2.75,0.34,10.26,0.73,7.25,2.2,4.35,0.1,0.86,0.37,0,0,0.84,0,0.76,0.03,0.05,0,27.28,8.27,6.02,0.1,0.37,0,0,1.81,1.73,1.31,6.34,1.34
re-grand-jury-subpoena.pdf,1,9835,96.82,37.32,6.63,22.31,9.57,24.48,50.55,31.65,4.07,0.72,0.5,0.02,0,0.04,0.16,3.35,7.51,11.58,3.53,1.51,3.54,1.39,5.62,1.64,1,0.73,12.68,0.93,1.84,0.8,1.03,0.1,0.59,0.11,1.86,0.02,0.01,0,0.07,7.74,1.78,1.06,0.97,1.3,0.62,3.19,0.74,0.63,0.09,0.01,1.37,0.02,1.21,0,0.14,4.4,0.18,0.42,3.67,0.11,0.17,1.53,3.03,0.17,7.5,0.99,5.13,1.44,2.92,0.28,0.67,0.29,0.06,0.1,1.16,0.03,1,0.03,0.02,0,87.67,63.63,7.18,0.15,0.53,0,0,4.43,2.9,1.13,6.75,0.97
re-gregory-smith-amicus-petition.txt,1,6682,96.64,40.3,13.34,37.97,15.26,24.35,61.63,38.25,5.64,0.85,0.09,0.21,0.06,0.43,0.06,4.79,8.75,13.35,5.36,1.68,3.4,1.3,8.37,3.23,1.5,0.9,8.78,1.38,3.28,1.95,1.26,0.42,0.34,0.31,1.98,0,0.12,0,0.43,10.81,2.57,1.99,1.75,2.33,0.88,3.31,0.97,0.84,0.09,0.03,0.37,0,0.22,0.01,0.13,5.28,0.28,1.27,3.34,0.22,0.52,2.71,4.16,0.4,10.55,0.54,6.14,3.76,2.86,0.42,0.34,0.01,0.01,0.04,0.93,0,0.88,0.03,0.01,0,27.06,8.89,5.67,0.04,0.52,0,0,0.69,2.07,1.02,7.15,1
re-john-hobart-zentmyer-opposition.pdf,1,1548,99,52.33,7.3,17.34,8.15,22.67,50.78,31.14,2.65,1.1,0.26,0,0,0.84,0,1.55,8.79,13.95,2.91,0.58,2.39,0.71,5.3,1.68,1.03,0.19,15.37,0.65,1.74,0.58,1.16,0.13,0.71,0.19,2.78,0,0.06,0,0.9,4.07,1.29,0.65,0.45,0.97,0.06,1.23,0.58,0.58,0,0,0.26,0,0,0,0.26,5.3,0.13,0.32,4.84,0.06,0.26,1.87,1.94,0.65,10.79,1.23,5.49,2.84,3.88,0,0.52,1.29,0,0,0.97,0,0.97,0,0,0,74.35,54.72,6.2,0.52,0.71,0,0,1.49,0.39,1.36,8.27,0.71
re-joseph-d-morrissey-opposition.txt,1,4625,96.81,45.11,15.88,14.68,14.59,29.75,70.92,43.09,6.14,1.34,0.41,0.11,0,0.69,0.13,4.8,10.55,14.36,5.84,2.1,4.74,1.06,8.22,2.81,1.6,0.54,5.95,1.17,3.37,1.28,2.08,0.26,1.25,0.15,3.57,0.06,0.04,0.04,0.71,12.35,3.33,2.18,1.23,4.04,0.8,3.44,1.73,0.84,0.43,0.45,0.3,0.02,0.06,0.09,0.13,6.34,0.39,0.74,4.63,0.15,0.74,3.03,3.59,1.21,9.75,0.78,6.21,2.75,3.07,0.37,0.84,0.06,0.71,0,0.82,0,0.74,0.09,0.02,0,22.44,7.81,4.45,0.11,0.24,0,0,0.8,3.59,1.75,2.46,1.23
re-lee-alphonso-moore-petitioner-0.txt,1,441,99,63.31,13.15,11.19,19.17,25.62,62.36,42.63,4.76,2.95,0,0.23,0,2.72,0,1.81,10.66,21.54,2.72,0.68,2.49,0.23,7.48,1.13,0.91,0,8.16,0.23,2.04,0.45,1.59,0,0.23,0.91,3.4,0,0,0,2.72,3.85,1.13,1.81,0.45,0.45,0,0,0,0,0,0,0.45,0,0.23,0,0.23,4.76,0.23,0.68,4.31,0.23,0.68,3.17,2.95,0.68,16.33,4.54,7.26,4.31,1.81,0,0,0,0,0,0.45,0,0.45,0,0,0,18.37,6.58,6.58,0,0,0,0,0.23,0,0.91,2.72,1.36
re-michael-t-korando-petitioner-v-united-states-america-0.txt,1,1512,98.99,46.3,16.73,29.08,11.54,24.93,56.81,36.11,4.7,1.65,0.26,0.07,0,1.32,0,3.04,9.39,14.95,3.57,0.79,2.51,1.19,5.89,1.85,1.12,0.4,10.05,1.59,1.79,0.99,0.79,0,0.46,0.2,2.18,0,0,0,1.32,5.03,0.93,0.73,0.79,0.86,0.86,1.72,0.93,0.86,0.07,0,0.07,0,0,0,0.07,4.76,0.13,0.4,3.9,0.26,0.2,1.32,3.31,0.33,14.42,2.45,8.53,2.91,1.12,0.13,0.4,0.4,0,0,0.33,0,0.33,0,0,0,63.03,10.91,6.35,0.26,0.13,0,0,38.23,0.93,0.73,2.78,2.71
re-ned-comer-opposition.pdf,1,10456,95.57,43.38,5.11,36.72,11.99,21.12,57.79,36.85,5.26,1.3,0.34,0.02,0,0.21,0.73,3.96,8.77,12,5.28,1.96,4,1.35,7.88,3.01,1.57,0.95,10.75,1.58,1.89,1.25,0.63,0.05,0.22,0.27,3.05,0.06,0.01,0.05,0.19,8.64,1.66,1.11,1.21,2.01,0.94,3.02,1.2,0.86,0.28,0.01,0.52,0.08,0.24,0,0.21,5.56,0.27,0.78,4.24,0.35,0.37,2.28,4.44,0.52,7.57,0.55,4.59,2.16,1.69,0.32,0.68,0.14,0,0.01,0.89,0.02,0.77,0.01,0.02,0,52.46,32.18,5.78,0.14,0.33,0,0,2.83,3.05,0.78,5.37,2
