Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result
swonger-v-surface-transportation-board-opposition.txt,1.0,2557.0,97.44,45.33,11.66,67.88,9.87,29.06,61.79,35.94,4.5,1.25,0.63,0.0,0.0,0.04,0.59,3.25,9.15,12.87,4.15,1.92,4.26,0.74,6.61,2.42,1.29,0.51,9.39,0.98,3.87,3.05,0.82,0.0,0.39,0.31,2.58,0.04,0.16,0.0,0.04,8.68,2.39,1.64,1.1,1.56,1.21,2.27,0.9,0.74,0.12,0.04,0.59,0.12,0.43,0.0,0.04,7.24,0.74,1.72,4.03,0.86,0.7,2.19,3.32,0.39,9.7,1.64,5.67,2.42,5.83,0.2,1.13,0.98,0.04,0.0,1.17,0.12,0.94,0.12,0.0,0.0,30.9,12.98,6.41,0.04,0.12,0.0,0.0,2.46,2.27,1.88,4.15,0.59,01-939,Petition DENIED.
sy-v-gonzales-opposition.txt,1.0,1851.0,95.42,42.29,13.65,29.38,11.02,27.23,62.67,41.55,7.02,3.03,1.19,0.0,0.05,1.51,0.27,4.0,9.94,13.24,6.05,1.73,4.11,1.57,9.89,2.38,0.92,0.86,4.38,0.59,2.59,1.4,1.19,0.22,0.32,0.22,3.84,0.16,0.0,0.05,1.62,10.53,4.27,1.19,0.81,1.67,0.49,3.08,1.08,0.86,0.16,0.0,0.05,0.0,0.0,0.0,0.05,3.84,0.05,0.86,2.49,0.38,0.38,4.75,3.03,0.16,8.21,0.54,5.35,2.16,2.0,0.0,1.03,0.16,0.0,0.0,1.4,0.0,1.24,0.0,0.0,0.0,26.42,9.89,4.75,0.05,0.32,0.0,0.0,1.51,3.35,1.51,3.03,2.0,06-1448,Petition DENIED.
sybil-young-and-roderick-young-petitioners-v-united-states-department-justice-and-chemical.txt,1.0,4136.0,99.0,45.85,8.51,24.24,13.09,30.42,65.55,40.55,4.11,0.53,0.0,0.05,0.0,0.41,0.07,3.58,11.68,15.43,3.84,1.62,4.13,1.16,6.31,2.08,1.28,0.77,5.51,0.85,1.5,0.7,0.8,0.1,0.46,0.07,2.88,0.0,0.0,0.0,0.41,9.21,2.51,1.89,0.7,1.98,0.8,2.8,0.46,0.41,0.02,0.0,0.05,0.02,0.02,0.02,0.0,7.64,0.24,1.45,5.95,0.82,0.22,2.27,3.36,0.39,8.56,0.53,6.0,1.74,6.41,0.12,0.68,2.15,0.07,0.0,1.23,0.0,1.18,0.02,0.02,0.0,23.62,10.42,4.47,0.05,0.12,0.0,0.0,1.33,0.92,1.11,4.5,0.7,89-862,None
sycuan-band-mission-indians-et-al-petitioners-v-pete-wilson-governor-california-et-al.txt,1.0,7309.0,97.03,44.84,4.6,39.99,12.58,22.36,62.87,36.69,4.83,0.62,0.47,0.01,0.0,0.04,0.1,4.21,8.63,13.15,4.05,2.02,4.16,1.26,5.8,2.01,1.18,0.63,8.78,1.71,1.75,1.27,0.48,0.05,0.12,0.19,3.83,0.03,0.01,0.03,0.04,10.47,1.96,2.2,1.42,2.57,1.34,3.42,0.59,0.52,0.01,0.03,0.85,0.04,0.56,0.07,0.18,8.41,2.7,0.9,4.64,0.37,0.19,1.41,2.97,0.27,6.5,0.36,4.8,1.03,5.4,3.89,0.45,1.22,0.04,0.0,0.96,0.0,0.82,0.08,0.03,0.0,60.97,11.53,5.76,0.11,0.33,0.01,0.0,29.58,2.76,1.29,6.47,3.12,96-1059,None
sykes-v-united-states-brief-merits.pdf,1.0,19000.0,97.29,39.67,12.08,1.0,14.68,25.54,62.66,36.8,5.09,0.96,0.39,0.01,0.02,0.44,0.11,4.14,9.12,12.93,3.89,1.71,4.31,0.95,6.96,3.71,1.76,0.88,9.87,1.46,5.97,1.11,4.85,1.07,2.56,0.23,2.51,0.07,0.01,0.06,0.5,10.56,1.72,2.14,0.82,2.99,1.15,3.79,0.81,0.59,0.08,0.08,1.36,0.82,1.15,0.0,0.07,7.28,0.12,1.32,3.81,0.23,2.26,1.26,4.12,0.75,9.33,2.27,4.82,2.15,2.84,0.12,0.08,0.05,0.01,0.37,0.66,0.01,0.57,0.06,0.02,0.0,47.14,25.14,6.67,0.29,0.42,0.01,0.0,3.41,2.43,0.87,6.53,1.37,09-11311,Adjudged to be AFFIRMED.
szonyi-v-barr.pdf,1.0,7702.0,96.77,41.23,11.61,21.2,9.93,22.64,56.44,35.8,5.71,1.66,0.79,0.03,0.01,0.69,0.14,4.05,9.17,11.94,4.35,1.8,3.28,0.99,6.47,2.69,1.62,0.97,10.56,1.7,1.64,0.66,0.96,0.12,0.34,0.16,2.23,0.01,0.01,0.17,0.68,8.89,3.05,1.27,0.78,1.42,0.87,2.66,0.73,0.6,0.05,0.05,0.57,0.18,0.12,0.18,0.16,3.77,0.13,0.83,2.56,0.32,0.17,2.74,2.96,0.32,8.79,0.92,5.3,2.6,1.99,0.3,0.77,0.13,0.19,0.06,1.04,0.05,0.91,0.05,0.0,0.0,72.1,47.64,5.54,0.1,0.45,0.0,0.0,3.74,3.3,1.58,7.91,1.83,19-1220,Petition DENIED.
t-h-bell-secretary-education-petitioner-v-kentucky-department-education.txt,1.0,2618.0,95.22,48.93,16.06,21.09,16.68,30.06,72.08,43.54,6.68,1.95,0.88,0.38,0.0,0.08,0.61,4.74,9.24,14.48,5.39,3.09,4.51,1.64,7.68,3.09,1.8,0.95,5.12,1.38,3.02,1.34,1.64,0.11,0.88,0.08,5.08,0.0,0.11,0.0,0.08,11.69,3.09,1.6,1.38,2.56,1.34,3.21,0.92,0.61,0.15,0.04,0.42,0.04,0.31,0.0,0.08,5.58,0.84,0.8,3.82,0.34,0.31,2.94,3.93,0.5,9.32,0.88,6.53,2.18,7.1,0.23,0.53,1.18,0.0,0.04,0.69,0.0,0.53,0.11,0.04,0.0,25.63,6.68,5.69,0.04,0.23,0.0,0.0,2.25,2.06,0.99,4.97,2.71,83-1798,None
t-h-bell-secretary-education-petitioner-v-state-new-jersey-0.txt,1.0,5240.0,97.22,46.03,12.39,37.24,16.9,27.16,64.16,40.19,5.21,0.92,0.53,0.1,0.0,0.1,0.19,4.29,9.43,14.41,5.17,2.77,3.72,1.05,7.37,3.28,1.41,1.15,7.98,1.41,2.63,1.64,0.99,0.08,0.17,0.36,2.77,0.15,0.04,0.0,0.15,9.64,2.5,2.4,1.2,1.62,1.03,2.27,0.46,0.38,0.02,0.02,0.25,0.06,0.1,0.02,0.08,5.57,0.52,0.97,3.53,0.44,0.57,2.84,3.47,0.69,10.06,0.95,6.56,2.69,4.96,0.38,0.25,1.74,0.04,0.04,0.92,0.0,0.78,0.08,0.08,0.0,26.28,8.59,6.24,0.15,0.46,0.0,0.0,1.37,1.49,0.52,5.86,1.6,83-2364,None
t-mobile-s-llc-v-city-roswell-amicus-merits.pdf,1.0,11119.0,97.57,50.43,15.43,34.84,13.59,25.91,63.54,35.92,4.44,1.1,0.51,0.06,0.0,0.24,0.28,3.34,9.71,12.43,4.51,1.32,3.99,1.11,8.22,2.5,1.47,0.58,9.57,1.05,2.24,1.32,0.8,0.01,0.09,0.09,4.43,0.08,0.07,0.13,0.2,10.16,3.82,2.42,1.1,1.66,1.04,2.76,1.09,0.77,0.31,0.01,0.45,0.1,0.15,0.01,0.13,5.09,0.93,1.03,3.17,0.2,0.21,2.9,3.88,0.63,9.14,0.7,6.49,1.92,6.04,0.26,0.41,0.44,0.0,0.0,1.08,0.01,0.97,0.04,0.06,0.0,59.83,36.57,6.14,0.14,0.53,0.05,0.04,3.66,2.46,1.09,6.69,2.46,13-975,Judgment REVERSED and case REMANDED.
ta-chen-stainless-steel-pipe-ltd-v-united-states-opposition.txt,1.0,2808.0,98.42,41.69,21.19,28.73,10.56,27.71,69.76,40.1,5.84,0.78,0.71,0.0,0.0,0.04,0.04,5.06,9.76,15.95,4.88,1.53,2.74,1.32,7.73,2.67,1.67,0.68,5.41,0.64,4.81,2.49,2.31,0.11,0.32,0.78,2.28,0.0,0.0,0.0,0.04,10.04,3.77,2.49,0.78,1.32,0.78,2.31,0.78,0.78,0.0,0.28,0.21,0.04,0.14,0.0,0.07,7.62,1.85,2.39,3.88,0.61,0.89,3.03,3.31,0.39,10.22,1.03,5.59,3.56,5.84,0.61,1.03,2.21,0.0,0.0,1.64,0.04,1.57,0.04,0.0,0.0,27.49,11.61,4.38,0.04,0.04,0.0,0.0,2.03,1.99,1.99,4.42,1.0,02-1141,Petition DENIED.
tabb-v-united-states.pdf,1.0,8119.0,97.08,45.72,5.6,11.56,9.41,25.87,52.01,31.06,4.03,0.67,0.41,0.0,0.0,0.11,0.15,3.36,7.57,11.49,3.47,1.44,3.95,0.6,6.36,2.08,1.48,0.49,15.04,1.26,2.6,0.75,1.85,0.09,1.31,0.14,2.11,0.01,0.0,0.0,0.15,7.91,2.52,1.26,0.57,1.72,0.89,2.13,0.9,0.75,0.05,0.05,0.78,0.04,0.28,0.02,0.46,4.2,0.11,0.7,3.1,0.23,0.39,2.02,3.6,0.36,7.07,0.44,4.52,2.07,3.21,0.34,0.44,0.07,0.0,0.01,1.06,0.04,0.96,0.04,0.01,0.0,99.33,72.34,7.99,0.18,0.63,0.0,0.0,3.72,3.83,1.21,8.26,1.17,20-579,Petition DENIED.
tachiona-v-united-states-opposition.txt,1.0,6493.0,97.87,52.71,4.84,34.31,11.87,26.72,59.9,38.16,5.62,2.33,0.45,0.03,0.79,0.54,0.52,3.3,8.79,14.91,4.1,1.22,4.39,0.88,6.47,2.73,1.63,0.6,6.5,1.31,2.6,1.43,0.94,0.11,0.32,0.15,3.37,0.03,0.03,0.17,0.43,7.12,1.54,1.28,0.79,1.71,0.71,2.19,0.83,0.72,0.06,0.05,1.68,0.43,1.22,0.0,0.11,4.93,0.42,0.65,3.17,0.14,0.71,1.88,3.28,0.48,8.18,0.77,5.87,1.74,4.16,0.43,0.79,0.03,0.14,0.03,1.51,0.0,1.46,0.02,0.03,0.0,27.18,11.47,5.05,0.0,0.35,0.0,0.0,1.74,1.88,1.31,3.97,1.4,05-879,Petition DENIED.
tadeusz-sobiecki-petitioner-v-united-states-america.txt,1.0,5962.0,96.39,43.26,7.35,10.51,14.16,19.96,46.73,29.96,4.76,1.09,0.3,0.08,0.02,0.3,0.39,3.67,7.51,10.21,3.64,1.44,2.58,1.02,6.44,1.36,0.77,0.44,10.97,0.81,2.65,0.47,1.68,0.27,0.69,0.32,1.71,0.02,0.03,0.07,0.27,7.65,3.05,0.99,0.57,1.34,1.09,2.18,0.5,0.34,0.17,0.0,0.18,0.03,0.12,0.0,0.05,2.58,0.27,0.5,1.64,0.03,0.72,2.99,2.4,0.08,7.63,1.16,4.95,1.24,2.26,0.05,0.57,0.1,0.03,0.02,0.81,0.0,0.75,0.02,0.02,0.0,75.31,10.47,5.12,0.15,0.86,0.0,0.0,29.12,1.34,1.06,6.21,21.0,94-1933,None
tahoe-sierra-v-tahoe-regional-planning-agency-amicus-merits.txt,1.0,9635.0,97.23,42.18,22.78,39.9,14.25,30.05,67.91,38.92,4.76,1.02,0.49,0.04,0.0,0.15,0.34,3.75,9.39,13.96,5.1,2.5,3.92,1.12,8.33,3.5,2.04,0.77,7.45,1.5,2.51,1.64,0.85,0.13,0.16,0.2,2.45,0.04,0.03,0.01,0.13,12.0,2.64,3.69,1.02,2.82,1.06,2.85,0.87,0.62,0.07,0.11,0.38,0.08,0.17,0.02,0.12,7.24,0.31,1.94,3.83,1.0,0.52,2.31,4.28,1.39,11.71,0.73,7.33,3.69,5.12,0.23,0.59,0.66,0.09,0.01,0.69,0.0,0.54,0.04,0.08,0.0,24.36,9.39,5.91,0.06,0.5,0.0,0.0,2.08,1.97,1.01,2.51,0.93,00-1167,Adjudged to be AFFIRMED.
talal-h-alzanki-petitioner-v-united-states-america.txt,1.0,2571.0,96.2,44.28,6.0,2.36,9.74,26.18,56.48,34.69,5.33,2.02,0.62,0.0,0.12,1.13,0.16,3.31,7.2,12.95,4.36,1.56,4.16,0.82,7.0,2.68,1.32,0.74,10.15,0.66,4.43,0.86,3.54,1.09,1.75,0.43,2.8,0.23,0.04,0.97,0.31,8.25,2.45,1.44,0.97,1.91,0.39,2.92,0.78,0.62,0.0,0.04,1.21,0.16,0.86,0.12,0.16,6.26,0.35,0.7,4.55,0.16,1.71,2.76,2.8,0.23,7.78,0.51,5.72,1.05,2.29,0.19,1.17,0.04,0.0,0.08,1.09,0.0,1.01,0.04,0.04,0.0,67.17,14.86,6.65,0.16,0.39,0.0,0.0,33.64,1.79,1.48,4.71,3.5,95-619,None
talk-am-inc-v-michigan-bell-tel-coisiogu-v-michigan-bell-tel-co-amicus-merits.pdf,1.0,10670.0,97.85,46.06,13.51,31.69,12.61,26.13,56.05,33.51,4.55,0.96,0.46,0.09,0.02,0.03,0.36,3.6,8.58,12.67,3.72,1.48,3.04,1.0,6.52,2.01,1.22,0.66,10.33,1.62,0.82,0.58,0.23,0.01,0.08,0.09,2.65,0.01,0.0,0.0,0.04,8.31,1.97,2.4,0.78,1.27,0.84,2.22,0.7,0.51,0.14,0.04,0.22,0.07,0.07,0.0,0.08,5.55,0.29,1.87,4.27,0.43,0.11,1.19,4.22,0.51,10.54,1.03,7.8,1.14,4.05,0.23,0.39,1.11,0.01,0.01,1.39,0.07,1.23,0.06,0.02,0.0,49.49,26.3,5.43,0.11,0.36,0.0,0.0,1.38,3.63,1.97,8.51,1.82,10-313,Judgment REVERSED.
tallahassee-branch-naacp-et-al-petitioners-v-leon-county-florida-et-al.txt,1.0,5979.0,96.86,41.79,16.14,38.56,18.06,27.56,64.76,39.67,5.47,0.94,0.42,0.15,0.03,0.15,0.18,4.53,9.35,13.92,5.5,1.92,3.71,1.52,8.35,4.06,1.66,0.72,8.04,1.59,2.31,1.51,0.79,0.07,0.25,0.3,2.68,0.0,0.0,0.0,0.15,10.15,2.86,2.34,1.17,1.17,0.72,2.99,0.79,0.67,0.0,0.07,0.79,0.57,0.1,0.0,0.12,9.47,1.0,3.16,5.32,0.22,0.38,2.74,3.6,2.76,10.12,0.42,8.08,1.51,2.69,0.25,0.08,0.03,0.0,0.0,0.45,0.0,0.37,0.0,0.08,0.0,27.01,7.88,5.45,0.0,0.28,0.0,0.0,2.02,2.11,1.19,6.19,1.89,87-1495,None
tampico-v-united-states-response-hold.txt,1.0,3458.0,97.3,57.91,6.76,22.19,10.42,25.56,60.09,35.25,4.89,1.62,0.12,0.03,0.03,1.42,0.03,3.27,7.55,13.85,4.08,1.5,3.79,1.04,7.75,2.26,1.24,0.67,12.32,1.27,2.81,1.27,1.5,0.2,0.87,0.14,5.35,0.06,0.0,0.03,1.65,8.56,2.02,1.47,0.72,2.05,1.39,2.26,2.02,1.85,0.12,0.06,1.62,0.06,0.09,1.42,0.06,5.49,0.26,0.78,4.02,0.46,0.46,3.67,3.76,0.2,9.77,1.42,5.61,2.81,1.42,0.32,0.69,0.14,0.0,0.0,1.04,0.0,0.98,0.03,0.03,0.0,33.02,11.57,6.91,0.03,0.9,0.0,0.0,1.97,2.08,0.75,7.0,1.82,01-571,None
tankersley-v-united-states-opposition.txt,1.0,4628.0,97.43,41.87,16.28,7.22,12.51,27.1,59.14,36.26,4.86,1.47,0.63,0.09,0.0,0.63,0.13,3.39,9.51,12.6,4.39,1.38,3.87,1.19,7.41,2.33,1.6,0.63,8.69,1.27,3.11,0.71,2.33,0.45,1.3,0.32,2.85,0.02,0.02,0.61,0.04,9.12,2.33,2.01,0.8,1.19,0.93,3.13,1.06,0.84,0.11,0.11,0.17,0.04,0.09,0.02,0.02,4.71,0.43,0.76,3.26,0.3,0.32,3.07,2.83,0.35,10.44,1.69,6.89,2.07,2.83,0.22,1.02,0.22,0.0,0.02,1.21,0.04,1.04,0.04,0.09,0.0,31.46,10.67,5.94,0.09,0.82,0.0,0.0,2.2,3.2,1.45,5.83,1.25,08-1104,Petition DENIED.
tanzin-v-tanvir-0.pdf,1.0,3643.0,96.09,40.57,8.72,17.05,9.71,26.02,57.56,34.12,4.34,0.88,0.33,0.0,0.0,0.05,0.49,3.46,6.75,12.98,4.39,2.33,3.35,1.59,6.86,2.74,1.4,0.52,10.38,0.88,4.06,1.62,2.22,0.16,0.05,0.19,3.46,0.11,0.0,0.08,0.08,9.5,2.11,1.32,0.91,1.29,0.99,3.93,1.04,0.82,0.16,0.05,0.55,0.03,0.41,0.0,0.14,6.07,0.11,0.91,4.34,0.3,0.77,1.13,4.53,0.38,7.44,0.74,5.27,1.51,3.02,0.52,0.63,0.6,0.19,0.03,0.71,0.0,0.55,0.05,0.0,0.0,83.23,58.8,5.87,0.11,0.47,0.0,0.0,4.83,3.68,0.99,6.86,1.62,19-71,Adjudged to be AFFIRMED.
tanzin-v-tanvir-1.pdf,1.0,7265.0,94.09,43.93,9.07,19.22,10.83,27.47,59.86,34.33,5.27,1.13,0.29,0.06,0.03,0.1,0.66,4.14,6.35,12.13,4.51,2.33,3.85,1.57,7.19,3.3,1.67,0.81,10.28,1.25,4.34,1.78,2.22,0.04,0.5,0.21,4.27,0.07,0.03,0.04,0.1,10.12,1.93,1.58,1.14,1.67,0.94,4.02,1.36,1.16,0.11,0.07,0.8,0.06,0.44,0.0,0.33,5.7,0.22,1.0,3.92,0.54,0.55,1.39,4.72,0.39,7.98,1.05,5.29,1.65,3.3,0.72,0.28,0.7,0.29,0.04,0.65,0.0,0.41,0.01,0.06,0.0,65.78,42.78,6.46,0.15,0.29,0.0,0.0,4.12,3.77,1.34,5.92,0.96,19-71,Adjudged to be AFFIRMED.
tapia-v-united-states-brief-merits.pdf,1.0,17971.0,98.72,40.35,14.31,13.73,15.92,26.29,60.83,38.04,3.85,0.82,0.35,0.0,0.01,0.32,0.16,3.03,11.32,13.9,3.36,1.66,5.15,0.66,6.87,2.82,1.68,0.9,10.18,2.09,2.62,0.87,1.75,0.1,0.5,0.19,2.1,0.03,0.03,0.19,0.14,9.76,2.57,1.66,0.81,2.34,0.91,3.54,0.52,0.47,0.02,0.0,1.36,0.03,1.17,0.04,0.15,5.53,0.17,1.3,3.03,0.57,1.1,1.39,3.78,0.53,9.27,0.44,5.91,2.77,2.96,0.17,0.21,0.23,0.0,0.02,0.68,0.0,0.61,0.16,0.03,0.0,46.62,23.15,6.08,0.15,0.86,0.01,0.0,3.11,2.19,0.75,9.18,1.14,10-5400,Judgment REVERSED and case REMANDED.
tarek-elagamy-petitioner-v-immigration-and-naturalization-service.txt,1.0,2353.0,97.15,45.92,9.38,24.42,8.78,20.44,52.7,34.08,4.8,1.78,0.51,0.04,0.0,1.23,0.0,3.02,8.54,11.98,4.89,1.19,2.76,1.15,6.88,2.34,1.19,0.68,16.66,1.02,1.53,0.72,0.81,0.13,0.47,0.13,3.02,0.04,0.21,0.04,1.19,6.67,1.61,1.06,0.81,1.23,0.55,2.42,0.72,0.55,0.08,0.08,0.64,0.08,0.47,0.0,0.08,2.93,0.34,0.21,2.21,0.17,0.17,3.36,2.55,0.34,10.58,0.93,5.44,3.7,1.7,0.13,0.81,0.04,0.13,0.0,0.89,0.0,0.72,0.0,0.04,0.0,80.54,17.17,7.52,0.25,0.21,0.0,0.0,39.99,2.34,0.85,9.6,2.59,95-584,None
target-sports-wear-inc-petitioner-v-united-states-america.txt,1.0,2924.0,98.95,45.37,8.31,43.19,11.51,28.32,56.94,34.54,3.18,0.48,0.14,0.03,0.03,0.17,0.1,2.7,9.1,14.5,3.25,1.09,3.69,0.96,5.06,1.74,1.13,0.38,9.61,1.47,1.98,1.47,0.51,0.1,0.17,0.1,1.61,0.0,0.0,0.0,0.24,6.6,1.37,2.5,0.34,1.37,0.41,1.57,0.27,0.24,0.0,0.0,0.89,0.21,0.21,0.17,0.31,5.57,0.14,1.16,4.51,0.21,0.27,1.61,2.56,0.65,10.12,0.75,6.63,1.47,5.71,0.1,0.82,0.82,0.0,0.0,1.78,0.17,1.54,0.07,0.03,0.0,74.21,13.58,6.7,0.24,0.14,0.0,0.0,38.24,2.05,1.23,5.92,6.12,95-1293,None
tarrant-regl-water-dist-v-herrmann-amicus-invitation.pdf,1.0,7281.0,97.54,43.89,6.15,47.62,11.78,23.49,57.04,35.3,4.89,0.81,0.32,0.04,0.01,0.15,0.29,4.08,8.02,13.51,4.16,1.17,3.61,1.0,6.1,2.79,1.26,0.65,10.34,2.16,2.02,1.59,0.41,0.01,0.11,0.18,2.4,0.04,0.0,0.04,0.15,8.09,1.57,1.8,0.85,1.74,0.71,2.6,1.13,1.02,0.08,0.01,2.62,0.3,0.1,0.14,2.17,4.57,0.7,0.84,2.51,0.6,0.23,0.85,4.75,0.7,8.27,0.91,6.21,1.19,2.4,0.32,0.65,0.12,0.01,0.0,1.55,0.08,1.39,0.05,0.0,0.0,71.06,50.08,6.26,0.21,0.25,0.0,0.0,3.53,2.02,1.09,5.71,1.92,11-889,Adjudged to be AFFIRMED.
tarrant-regl-water-dist-v-herrmann-amicus-merits.pdf,1.0,10957.0,97.65,43.98,6.81,43.02,13.46,23.27,58.55,36.12,4.58,0.68,0.26,0.05,0.0,0.09,0.27,3.9,8.2,13.87,4.28,1.55,3.74,0.97,6.43,3.04,1.52,0.68,10.08,2.53,1.87,1.41,0.46,0.01,0.16,0.17,2.23,0.02,0.0,0.03,0.09,8.67,1.57,1.95,1.05,1.95,0.83,2.51,1.13,1.06,0.05,0.02,2.65,0.25,0.16,0.05,2.25,4.69,0.7,0.85,2.59,0.61,0.29,1.05,4.7,0.64,8.85,0.78,6.79,1.29,2.31,0.5,0.4,0.16,0.01,0.02,1.48,0.05,1.23,0.08,0.05,0.0,62.88,42.16,6.06,0.19,0.25,0.02,0.0,3.46,2.04,1.06,5.59,2.06,11-889,Adjudged to be AFFIRMED.
tarver-v-bo-mac-contractors-opposition.txt,1.0,2645.0,97.79,36.68,21.64,38.54,11.4,25.97,60.98,39.02,4.61,0.95,0.53,0.0,0.0,0.34,0.08,3.67,11.49,12.25,5.33,1.29,3.71,1.51,7.83,1.66,0.91,0.95,8.28,1.21,1.63,1.17,0.45,0.0,0.15,0.23,2.19,0.0,0.04,0.0,0.38,9.45,2.16,1.78,0.76,2.0,1.06,3.55,0.98,0.6,0.08,0.3,1.47,1.21,1.29,0.0,0.19,3.86,0.26,1.1,2.42,0.26,0.23,3.97,3.18,0.19,11.15,0.6,8.66,1.85,3.89,0.19,0.76,0.19,0.04,0.08,0.72,0.0,0.68,0.11,0.0,0.0,31.49,10.81,6.99,0.04,0.11,0.0,0.0,1.66,3.55,1.1,5.44,1.78,04-837,Petition DENIED.
tax-and-accounting-v-united-states-opposition.txt,1.0,3560.0,96.17,37.33,12.23,47.6,11.56,29.16,64.92,38.79,5.7,0.9,0.51,0.11,0.0,0.06,0.22,4.8,9.55,12.61,5.65,1.69,3.68,1.57,7.98,2.92,1.54,0.79,9.02,1.6,3.15,2.16,0.98,0.22,0.25,0.31,1.71,0.0,0.0,0.0,0.06,11.24,3.29,3.01,1.07,1.6,1.12,2.98,0.65,0.53,0.03,0.03,0.34,0.0,0.06,0.0,0.28,4.92,0.31,1.32,2.92,0.42,0.67,2.19,4.55,0.22,8.37,0.22,5.62,2.47,7.92,0.08,0.7,2.42,0.0,0.0,1.12,0.0,1.1,0.0,0.03,0.0,30.28,11.21,5.2,0.03,0.48,0.0,0.0,1.04,3.43,0.76,7.56,0.59,02-1291,Petition DENIED.
taylor-amicus-invitation-petition.txt,1.0,5342.0,96.55,46.33,13.62,22.01,12.17,29.48,58.39,34.61,4.29,0.71,0.21,0.06,0.0,0.22,0.22,3.58,6.8,13.35,4.17,1.7,4.19,1.22,7.53,1.91,1.07,0.84,9.85,1.65,1.76,0.73,0.97,0.07,0.24,0.06,3.14,0.04,0.0,0.0,0.3,7.45,1.97,1.14,0.66,1.48,0.69,2.68,1.46,1.37,0.06,0.02,0.19,0.04,0.07,0.0,0.07,5.88,0.3,1.24,4.19,0.21,0.71,2.25,4.1,0.64,10.45,0.94,6.35,2.96,4.17,0.21,0.66,1.54,0.0,0.41,0.8,0.02,0.73,0.0,0.06,0.0,31.19,10.61,5.69,0.11,0.6,0.0,0.0,1.83,1.5,0.97,9.43,0.43,01-1605,Petition DENIED.
taylor-made-office-systems-inc-petitioner-v-national-labor-relations-board.txt,1.0,2837.0,96.62,52.68,11.58,11.59,13.77,25.87,67.96,41.88,7.05,1.52,0.42,0.04,0.14,0.56,0.35,5.53,10.57,13.5,5.64,1.45,3.91,1.34,9.06,3.03,1.27,1.27,5.75,0.95,3.45,1.16,2.26,1.06,1.41,0.21,4.69,0.0,0.04,0.0,0.6,9.34,3.07,1.48,1.16,1.69,0.74,2.43,1.06,0.25,0.6,0.21,0.39,0.14,0.21,0.0,0.11,7.01,1.97,0.7,4.3,0.32,1.02,4.58,2.82,0.74,9.62,1.23,6.1,2.22,4.55,0.21,0.78,0.32,0.04,0.0,1.41,0.0,1.41,0.0,0.0,0.0,25.94,9.06,5.5,0.04,0.42,0.11,0.0,1.16,2.19,2.26,3.31,1.9,88-886,None
taylor-v-sturgell-opposition.txt,1.0,4479.0,96.45,54.71,10.13,64.29,14.08,27.68,61.75,38.4,6.03,1.47,0.56,0.02,0.0,0.56,0.33,4.55,9.04,13.17,4.91,2.21,3.51,1.18,7.72,3.44,1.63,0.6,5.25,0.87,3.44,2.72,0.69,0.09,0.25,0.29,5.16,0.0,0.07,0.04,0.56,8.15,2.66,1.12,0.58,1.45,1.05,2.25,0.56,0.51,0.02,0.02,0.13,0.02,0.0,0.0,0.11,5.8,1.34,1.7,2.46,0.31,0.38,4.22,3.37,0.47,9.02,0.76,6.01,2.28,2.92,0.54,0.65,0.31,0.02,0.04,0.85,0.0,0.76,0.04,0.02,0.0,27.55,8.48,6.23,0.07,0.38,0.0,0.0,1.61,3.08,1.83,3.24,2.63,07-371,Judgment VACATED and case REMANDED.
taylor-v-united-states-opposition-0.txt,1.0,2836.0,97.54,42.17,8.87,1.0,11.04,24.19,56.31,34.41,4.34,0.67,0.25,0.04,0.0,0.35,0.04,3.67,8.64,12.55,3.98,1.48,3.39,1.3,6.24,3.21,1.06,1.06,10.47,0.88,4.44,0.46,3.91,0.71,1.9,0.49,2.29,0.04,0.07,0.04,0.39,8.18,1.94,0.85,0.81,2.47,0.67,2.75,0.71,0.63,0.04,0.04,0.92,0.46,0.74,0.14,0.07,6.49,0.18,1.27,3.07,0.25,2.54,1.8,3.31,0.88,9.13,1.97,4.9,2.29,2.22,0.28,0.74,0.18,0.0,0.0,0.81,0.0,0.63,0.04,0.11,0.0,32.37,11.04,7.02,0.04,0.53,0.0,0.0,1.62,2.64,1.13,6.77,1.59,07-668,Judgment VACATED and case REMANDED for further consideration in light of Chambers v.
